stimulus_id,prompt_group,phrasing_id,cell_id,family,direction,frame_type,negation,concept,concept_number,split,other_concept,carrier,carrier_order,target,similarity_to_this_concept,max_similarity,n_prompt_tokens,prompt
J2_fountains_c3,J2|fountains|3,J2,away_imp_morph,disregard,away,imperative,morphological,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,29,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: discount fountains."
J3_fountains_c3,J3|fountains|3,J3,away_imp_morph,disregard,away,imperative,morphological,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: de-emphasize fountains."
J4_fountains_c3,J4|fountains|3,J4,away_imp_morph,disregard,away,imperative,morphological,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: disattend fountains."
K1_fountains_c3,K1|fountains|3,K1,relevance_decl_none,relevance,away,declarative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are beside the point here."
K2_fountains_c3,K2|fountains|3,K2,relevance_decl_none,relevance,away,declarative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,31,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are extraneous here."
K3_fountains_c3,K3|fountains|3,K3,relevance_decl_none,relevance,away,declarative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains belong to a different task."
L1_fountains_c3,L1|fountains|3,L1,relevance_decl_morph,relevance,away,declarative,morphological,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are irrelevant to this task."
L2_fountains_c3,L2|fountains|3,L2,relevance_decl_morph,relevance,away,declarative,morphological,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,35,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are unrelated to what you are writing."
L3_fountains_c3,L3|fountains|3,L3,relevance_decl_morph,relevance,away,declarative,morphological,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are immaterial to this task."
M1_fountains_c3,M1|fountains|3,M1,relevance_decl_syn,relevance,away,declarative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,34,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are not relevant to this task."
M2_fountains_c3,M2|fountains|3,M2,relevance_decl_syn,relevance,away,declarative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains do not matter here."
N1_fountains_c3,N1|fountains|3,N1,incong_imp_none,incongruent,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,29,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: juggle fountains."
N2_fountains_c3,N2|fountains|3,N2,incong_imp_none,incongruent,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,29,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: laminate fountains."
N3_fountains_c3,N3|fountains|3,N3,incong_imp_none,incongruent,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: notarize fountains."
N4_fountains_c3,N4|fountains|3,N4,incong_imp_none,incongruent,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: braise fountains."
N5_fountains_c3,N5|fountains|3,N5,incong_imp_none,incongruent,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,29,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: centrifuge fountains."
P1_fountains_c3,P1|fountains|3,P1,incong_imp_syn,incongruent,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,31,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not juggle fountains."
P2_fountains_c3,P2|fountains|3,P2,incong_imp_syn,incongruent,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,31,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not laminate fountains."
P3_fountains_c3,P3|fountains|3,P3,incong_imp_syn,incongruent,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not notarize fountains."
P4_fountains_c3,P4|fountains|3,P4,incong_imp_syn,incongruent,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not braise fountains."
P5_fountains_c3,P5|fountains|3,P5,incong_imp_syn,incongruent,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,31,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not centrifuge fountains."
Q1_fountains_c3,Q1|fountains|3,Q1,nonce_imp_none,nonce,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: glorf fountains."
Q2_fountains_c3,Q2|fountains|3,Q2,nonce_imp_none,nonce,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: flarn fountains."
Q3_fountains_c3,Q3|fountains|3,Q3,nonce_imp_none,nonce,neutral,imperative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,30,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: vusk fountains."
R1_fountains_c3,R1|fountains|3,R1,nonce_imp_syn,nonce,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not glorf fountains."
R2_fountains_c3,R2|fountains|3,R2,nonce_imp_syn,nonce,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not flarn fountains."
R3_fountains_c3,R3|fountains|3,R3,nonce_imp_syn,nonce,neutral,imperative,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,32,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: do not vusk fountains."
S1_fountains_c3,S1|fountains|3,S1,nonce_decl_none,nonce,neutral,declarative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,35,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are glorfy to this task."
S2_fountains_c3,S2|fountains|3,S2,nonce_decl_none,nonce,neutral,declarative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,34,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are flarny to this task."
S3_fountains_c3,S3|fountains|3,S3,nonce_decl_none,nonce,neutral,declarative,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,34,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains are vusky to this task."
T1_fountains_c3,T1|fountains|3,T1,base_bare_none,baseline,neutral,none,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,28,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: fountains."
T2_fountains_c3,T2|fountains|3,T2,base_bare_syn,baseline,neutral,none,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,29,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: not fountains."
T3_fountains_c3,T3|fountains|3,T3,base_filler_none,baseline,neutral,none,none,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: . . . . . fountains."
T4_fountains_c3,T4|fountains|3,T4,base_filler_adjacent,baseline,neutral,none,syntactic,fountains,plural,held_out,,The chef garnished the plate with fresh herbs.,3,The chef garnished the plate with fresh herbs.,0.404,1.679,33,"Write exactly this sentence and nothing else:
""The chef garnished the plate with fresh herbs.""
While you write it: . . . . not fountains."
